unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT,tradecount
1624388400000,2021-06-22 19:00:00,AAVE/USDT,213.88000000,214.52000000,206.43000000,206.65000000,11440.34270000,2400538.72613800,5921
1624384800000,2021-06-22 18:00:00,AAVE/USDT,206.98000000,215.22000000,204.30000000,213.81000000,21738.31420000,4577823.27951100,10553
1624381200000,2021-06-22 17:00:00,AAVE/USDT,205.69000000,208.70000000,202.90000000,206.74000000,16435.96410000,3373113.44447700,7602
1624377600000,2021-06-22 16:00:00,AAVE/USDT,198.45000000,207.00000000,197.28000000,205.70000000,27231.12970000,5529562.25541800,13029
1624374000000,2021-06-22 15:00:00,AAVE/USDT,190.20000000,200.15000000,188.55000000,198.43000000,37224.40960000,7261105.80858300,17175
1624370400000,2021-06-22 14:00:00,AAVE/USDT,175.36000000,195.80000000,172.09000000,190.29000000,51715.21410000,9401888.51247100,20555
1624366800000,2021-06-22 13:00:00,AAVE/USDT,177.83000000,181.05000000,171.49000000,175.00000000,49599.89830000,8705843.70683700,18698
1624363200000,2021-06-22 12:00:00,AAVE/USDT,189.89000000,190.65000000,170.10000000,177.84000000,65287.82920000,11628660.48022400,27987
1624359600000,2021-06-22 11:00:00,AAVE/USDT,196.27000000,199.11000000,189.55000000,189.86000000,18119.85450000,3504964.22980400,9161
1624356000000,2021-06-22 10:00:00,AAVE/USDT,195.39000000,207.19000000,188.51000000,196.14000000,30200.63490000,5890642.54409800,13799
1624352400000,2021-06-22 09:00:00,AAVE/USDT,198.56000000,199.24000000,191.86000000,195.48000000,28063.67740000,5488770.04502100,10666
1624348800000,2021-06-22 08:00:00,AAVE/USDT,209.39000000,209.84000000,197.08000000,198.30000000,35486.55420000,7154249.16392800,13809
1624345200000,2021-06-22 07:00:00,AAVE/USDT,212.00000000,212.70000000,208.18000000,209.64000000,10218.64860000,2149931.95492500,5076
1624341600000,2021-06-22 06:00:00,AAVE/USDT,209.79000000,213.82000000,208.88000000,212.00000000,9730.10440000,2061053.13067800,5391
1624338000000,2021-06-22 05:00:00,AAVE/USDT,216.57000000,218.58000000,208.50000000,209.65000000,10515.59480000,2230809.06773500,5320
1624334400000,2021-06-22 04:00:00,AAVE/USDT,217.04000000,217.69000000,213.80000000,216.57000000,4975.02260000,1074554.82582800,2848
1624330800000,2021-06-22 03:00:00,AAVE/USDT,214.70000000,220.00000000,212.45000000,217.25000000,14943.88550000,3238169.45428300,6398
1624327200000,2021-06-22 02:00:00,AAVE/USDT,216.75000000,218.50000000,208.49000000,214.53000000,22861.24810000,4853935.32129600,9426
1624323600000,2021-06-22 01:00:00,AAVE/USDT,213.87000000,224.00000000,211.33000000,216.62000000,41914.13150000,9086872.14245100,15005
1624320000000,2021-06-22 00:00:00,AAVE/USDT,212.69000000,214.83000000,205.64000000,213.84000000,18224.87040000,3823386.32334500,9125
1624316400000,2021-06-21 23:00:00,AAVE/USDT,206.49000000,221.37000000,206.29000000,212.64000000,17552.66840000,3787222.78501600,11778
1624312800000,2021-06-21 22:00:00,AAVE/USDT,210.74000000,215.37000000,206.00000000,206.33000000,11224.64760000,2366976.50251500,6796
1624309200000,2021-06-21 21:00:00,AAVE/USDT,222.65000000,222.66000000,210.22000000,210.74000000,14371.73270000,3096368.77067000,7554
1624305600000,2021-06-21 20:00:00,AAVE/USDT,222.14000000,225.00000000,221.36000000,222.70000000,7211.43740000,1611047.95566300,3695
1624302000000,2021-06-21 19:00:00,AAVE/USDT,224.30000000,225.25000000,217.80000000,222.22000000,5726.98410000,1267100.38143100,3163
1624298400000,2021-06-21 18:00:00,AAVE/USDT,215.70000000,225.98000000,215.67000000,224.30000000,11903.06140000,2643957.06129600,6207
1624294800000,2021-06-21 17:00:00,AAVE/USDT,219.93000000,223.34000000,215.11000000,215.96000000,15144.52120000,3321767.52141200,7952
1624291200000,2021-06-21 16:00:00,AAVE/USDT,228.43000000,230.96000000,218.00000000,219.84000000,10714.33280000,2397486.36990200,6057
1624287600000,2021-06-21 15:00:00,AAVE/USDT,232.40000000,232.99000000,224.56000000,228.41000000,7743.34790000,1774187.54700500,4412
1624284000000,2021-06-21 14:00:00,AAVE/USDT,234.18000000,234.74000000,227.65000000,232.22000000,8739.74710000,2022802.14959800,4725
1624280400000,2021-06-21 13:00:00,AAVE/USDT,223.83000000,234.19000000,220.66000000,234.16000000,10370.44900000,2353458.27861700,6036
1624276800000,2021-06-21 12:00:00,AAVE/USDT,229.41000000,231.01000000,222.88000000,223.64000000,7890.14340000,1788823.75860000,4851
1624273200000,2021-06-21 11:00:00,AAVE/USDT,226.34000000,231.24000000,218.86000000,229.30000000,18116.44680000,4058271.25258000,10690
1624269600000,2021-06-21 10:00:00,AAVE/USDT,236.49000000,237.37000000,225.19000000,225.99000000,11344.07740000,2615195.13968900,7358
1624266000000,2021-06-21 09:00:00,AAVE/USDT,237.60000000,241.59000000,230.25000000,236.57000000,25377.55830000,5957938.12923100,13122
1624262400000,2021-06-21 08:00:00,AAVE/USDT,239.91000000,243.30000000,237.04000000,237.72000000,14620.09780000,3499714.57334200,8107
1624258800000,2021-06-21 07:00:00,AAVE/USDT,240.62000000,245.91000000,237.65000000,239.83000000,25773.64640000,6203519.22333200,11164
1624255200000,2021-06-21 06:00:00,AAVE/USDT,258.66000000,260.85000000,234.47000000,240.80000000,35947.48180000,8808300.16145600,19050
1624251600000,2021-06-21 05:00:00,AAVE/USDT,255.20000000,258.74000000,251.47000000,258.74000000,10905.34290000,2781699.63187700,6269
1624248000000,2021-06-21 04:00:00,AAVE/USDT,258.91000000,259.52000000,248.00000000,255.21000000,9982.87500000,2531308.45315600,7552
1624244400000,2021-06-21 03:00:00,AAVE/USDT,265.25000000,265.27000000,258.81000000,259.17000000,6478.48280000,1697561.02183800,3799
1624240800000,2021-06-21 02:00:00,AAVE/USDT,265.79000000,268.59000000,262.89000000,265.24000000,4888.54130000,1299029.90868100,3467
1624237200000,2021-06-21 01:00:00,AAVE/USDT,271.87000000,272.92000000,265.27000000,265.70000000,3005.94850000,807110.22131200,2609
1624233600000,2021-06-21 00:00:00,AAVE/USDT,272.85000000,275.75000000,268.58000000,271.80000000,4615.31480000,1251525.67830600,3193
1624230000000,2021-06-20 23:00:00,AAVE/USDT,274.99000000,275.15000000,271.66000000,272.67000000,1744.67440000,476944.67648900,1436
1624226400000,2021-06-20 22:00:00,AAVE/USDT,274.12000000,277.24000000,273.45000000,274.96000000,3699.37810000,1019338.38096000,2379
1624222800000,2021-06-20 21:00:00,AAVE/USDT,275.58000000,277.03000000,272.09000000,274.09000000,4591.49280000,1261119.10643000,3906
1624219200000,2021-06-20 20:00:00,AAVE/USDT,270.88000000,276.78000000,269.83000000,275.57000000,9586.14430000,2623548.53280900,7549
1624215600000,2021-06-20 19:00:00,AAVE/USDT,261.57000000,272.26000000,261.57000000,270.78000000,16770.63160000,4477156.77315200,10808
1624212000000,2021-06-20 18:00:00,AAVE/USDT,257.41000000,262.20000000,256.78000000,261.48000000,2678.17160000,694734.51970300,2814
1624208400000,2021-06-20 17:00:00,AAVE/USDT,255.98000000,260.04000000,254.89000000,257.28000000,3347.18680000,862038.50513600,2929
1624204800000,2021-06-20 16:00:00,AAVE/USDT,255.40000000,258.54000000,254.25000000,256.01000000,2641.21020000,678166.68579100,2483
1624201200000,2021-06-20 15:00:00,AAVE/USDT,253.25000000,257.69000000,253.04000000,255.37000000,5370.78910000,1373430.43162300,3575
1624197600000,2021-06-20 14:00:00,AAVE/USDT,248.61000000,253.21000000,246.97000000,253.21000000,2918.80870000,730197.47062500,2131
1624194000000,2021-06-20 13:00:00,AAVE/USDT,247.99000000,252.00000000,246.98000000,248.57000000,6737.79060000,1680853.51149600,4049
1624190400000,2021-06-20 12:00:00,AAVE/USDT,246.34000000,248.39000000,242.07000000,248.07000000,10508.43580000,2577295.20678500,6923
1624186800000,2021-06-20 11:00:00,AAVE/USDT,251.30000000,252.44000000,244.33000000,246.38000000,15545.11400000,3849694.61089400,9445
1624183200000,2021-06-20 10:00:00,AAVE/USDT,259.38000000,259.91000000,250.00000000,251.38000000,12771.39710000,3237363.27355200,8390
1624179600000,2021-06-20 09:00:00,AAVE/USDT,262.92000000,263.96000000,258.97000000,259.49000000,4784.45870000,1251542.50428500,3059
1624176000000,2021-06-20 08:00:00,AAVE/USDT,266.20000000,267.87000000,262.77000000,263.17000000,1933.20340000,512161.45523500,1987
1624172400000,2021-06-20 07:00:00,AAVE/USDT,267.56000000,269.01000000,264.70000000,266.36000000,4933.59640000,1315577.07455600,2313
1624168800000,2021-06-20 06:00:00,AAVE/USDT,269.02000000,269.96000000,267.00000000,267.72000000,3970.11210000,1066216.16566700,2514
1624165200000,2021-06-20 05:00:00,AAVE/USDT,263.08000000,272.26000000,262.75000000,269.02000000,13952.45370000,3748407.06713800,9580
1624161600000,2021-06-20 04:00:00,AAVE/USDT,258.95000000,264.17000000,258.42000000,263.26000000,4606.48670000,1209746.77670600,3238
1624158000000,2021-06-20 03:00:00,AAVE/USDT,258.38000000,261.19000000,256.71000000,259.14000000,2266.79550000,588126.65733800,1876
1624154400000,2021-06-20 02:00:00,AAVE/USDT,259.25000000,259.26000000,254.34000000,258.40000000,2955.49760000,759327.58761100,2340
1624150800000,2021-06-20 01:00:00,AAVE/USDT,254.28000000,259.86000000,253.88000000,259.50000000,4112.01860000,1060200.64892300,2908
1624147200000,2021-06-20 00:00:00,AAVE/USDT,254.68000000,255.60000000,250.93000000,254.49000000,6072.53530000,1538596.27465800,4134
1624143600000,2021-06-19 23:00:00,AAVE/USDT,255.55000000,258.36000000,254.40000000,254.59000000,3310.16970000,848479.72970700,2320
1624140000000,2021-06-19 22:00:00,AAVE/USDT,259.88000000,259.98000000,254.38000000,255.64000000,3073.68620000,788055.91017100,2451
1624136400000,2021-06-19 21:00:00,AAVE/USDT,261.04000000,261.92000000,259.79000000,259.91000000,975.81730000,254643.86803600,912
1624132800000,2021-06-19 20:00:00,AAVE/USDT,261.80000000,261.80000000,259.43000000,261.25000000,1570.01380000,409241.42731200,1197
1624129200000,2021-06-19 19:00:00,AAVE/USDT,259.61000000,262.34000000,258.68000000,261.82000000,2522.28460000,657768.21914900,1769
1624125600000,2021-06-19 18:00:00,AAVE/USDT,261.81000000,261.83000000,256.43000000,259.84000000,6243.87880000,1613660.91792600,3709
1624122000000,2021-06-19 17:00:00,AAVE/USDT,266.56000000,267.35000000,261.26000000,261.69000000,3143.97320000,828956.25804300,2665
1624118400000,2021-06-19 16:00:00,AAVE/USDT,267.39000000,267.89000000,262.92000000,266.58000000,2788.87450000,739520.89219500,2218
1624114800000,2021-06-19 15:00:00,AAVE/USDT,267.23000000,268.00000000,264.50000000,267.34000000,2028.71480000,540523.27685600,1506
1624111200000,2021-06-19 14:00:00,AAVE/USDT,264.01000000,267.45000000,264.01000000,267.18000000,3675.49810000,977206.91748100,2159
1624107600000,2021-06-19 13:00:00,AAVE/USDT,265.63000000,267.39000000,262.90000000,264.14000000,3687.35720000,976850.72552500,2688
1624104000000,2021-06-19 12:00:00,AAVE/USDT,266.72000000,270.10000000,264.32000000,265.70000000,4169.90020000,1114913.40029600,3409
1624100400000,2021-06-19 11:00:00,AAVE/USDT,263.15000000,266.91000000,263.15000000,266.71000000,1719.28950000,456223.32365500,1274
1624096800000,2021-06-19 10:00:00,AAVE/USDT,264.39000000,266.00000000,263.00000000,263.00000000,1988.55600000,525162.62535000,1634
1624093200000,2021-06-19 09:00:00,AAVE/USDT,267.82000000,268.10000000,263.65000000,264.27000000,2221.47860000,590896.67925800,1532
1624089600000,2021-06-19 08:00:00,AAVE/USDT,267.99000000,268.40000000,265.07000000,267.90000000,3055.40470000,816049.76186200,2091
1624086000000,2021-06-19 07:00:00,AAVE/USDT,266.21000000,267.97000000,262.66000000,267.89000000,3143.20530000,833018.30196900,2001
1624082400000,2021-06-19 06:00:00,AAVE/USDT,266.01000000,267.89000000,264.66000000,266.06000000,4870.75660000,1298447.44972000,2950
1624078800000,2021-06-19 05:00:00,AAVE/USDT,260.73000000,266.08000000,260.65000000,265.79000000,2759.54200000,726964.52611700,2185
1624075200000,2021-06-19 04:00:00,AAVE/USDT,258.87000000,262.56000000,257.00000000,260.69000000,5424.98980000,1407665.29827700,3300
1624071600000,2021-06-19 03:00:00,AAVE/USDT,261.20000000,261.79000000,255.92000000,258.77000000,5607.68080000,1450019.91805700,3683
1624068000000,2021-06-19 02:00:00,AAVE/USDT,267.21000000,268.15000000,260.62000000,261.08000000,3243.05440000,854841.30303800,2441
1624064400000,2021-06-19 01:00:00,AAVE/USDT,266.00000000,267.98000000,265.76000000,267.17000000,2587.80320000,690748.07601900,1986
1624060800000,2021-06-19 00:00:00,AAVE/USDT,265.08000000,267.26000000,263.08000000,266.10000000,6362.98850000,1693202.61420500,3779
1624057200000,2021-06-18 23:00:00,AAVE/USDT,262.59000000,266.00000000,260.20000000,265.11000000,3870.19360000,1020679.12067200,2994
1624053600000,2021-06-18 22:00:00,AAVE/USDT,262.33000000,263.19000000,260.00000000,262.70000000,3117.19910000,816250.38905500,2144
1624050000000,2021-06-18 21:00:00,AAVE/USDT,259.00000000,262.66000000,257.51000000,262.48000000,4028.47290000,1047742.72134800,3074
1624046400000,2021-06-18 20:00:00,AAVE/USDT,253.38000000,261.00000000,253.11000000,259.03000000,7806.43330000,2015449.76219900,4626
1624042800000,2021-06-18 19:00:00,AAVE/USDT,255.02000000,258.02000000,253.05000000,253.46000000,8453.18370000,2162282.86997300,4905
1624039200000,2021-06-18 18:00:00,AAVE/USDT,260.36000000,262.17000000,252.74000000,255.13000000,14078.19340000,3617033.75378200,8881
1624035600000,2021-06-18 17:00:00,AAVE/USDT,265.97000000,265.97000000,260.34000000,260.56000000,5579.94290000,1467549.02117400,3806
1624032000000,2021-06-18 16:00:00,AAVE/USDT,262.10000000,267.47000000,261.74000000,265.88000000,7225.97920000,1913309.72108900,4791
1624028400000,2021-06-18 15:00:00,AAVE/USDT,267.72000000,270.70000000,261.80000000,262.09000000,15803.55120000,4196991.06352100,7992
1624024800000,2021-06-18 14:00:00,AAVE/USDT,276.03000000,277.43000000,266.05000000,267.91000000,27061.19070000,7292565.32818900,12464
1624021200000,2021-06-18 13:00:00,AAVE/USDT,276.97000000,278.54000000,272.89000000,276.03000000,7051.08910000,1943390.92592800,4599
1624017600000,2021-06-18 12:00:00,AAVE/USDT,282.00000000,283.03000000,275.15000000,276.89000000,6677.06670000,1855127.18362400,4502
1624014000000,2021-06-18 11:00:00,AAVE/USDT,284.23000000,285.20000000,280.83000000,281.74000000,2690.09040000,761397.32949600,1909
1624010400000,2021-06-18 10:00:00,AAVE/USDT,280.41000000,284.61000000,278.05000000,284.39000000,5533.00810000,1552291.30706400,4229
1624006800000,2021-06-18 09:00:00,AAVE/USDT,286.99000000,287.48000000,280.10000000,280.43000000,4538.47010000,1285929.64434100,2966
1624003200000,2021-06-18 08:00:00,AAVE/USDT,285.67000000,288.55000000,284.88000000,286.99000000,2323.83200000,667104.00232300,1706
1623999600000,2021-06-18 07:00:00,AAVE/USDT,283.43000000,287.53000000,283.43000000,285.56000000,1756.52630000,502423.95502000,1687
1623996000000,2021-06-18 06:00:00,AAVE/USDT,284.84000000,286.53000000,282.88000000,283.26000000,1734.06900000,493426.70072100,1515
1623992400000,2021-06-18 05:00:00,AAVE/USDT,288.01000000,288.90000000,283.85000000,284.83000000,1861.17520000,534094.31370100,1368
1623988800000,2021-06-18 04:00:00,AAVE/USDT,286.03000000,288.22000000,285.64000000,287.65000000,1840.52800000,528219.81008700,1447
1623985200000,2021-06-18 03:00:00,AAVE/USDT,285.68000000,286.94000000,285.18000000,285.99000000,1620.42200000,463475.49097900,1210
1623981600000,2021-06-18 02:00:00,AAVE/USDT,283.72000000,286.57000000,280.79000000,285.73000000,3804.54430000,1076352.06870000,3151
1623978000000,2021-06-18 01:00:00,AAVE/USDT,288.74000000,289.76000000,282.90000000,283.92000000,5833.44100000,1663603.93691100,3976
1623974400000,2021-06-18 00:00:00,AAVE/USDT,293.25000000,293.77000000,287.85000000,288.62000000,1739.46540000,506976.14193000,1536
1623970800000,2021-06-17 23:00:00,AAVE/USDT,290.09000000,293.58000000,289.63000000,293.21000000,2637.49930000,770299.05092600,2086
1623967200000,2021-06-17 22:00:00,AAVE/USDT,289.63000000,290.40000000,286.74000000,290.23000000,1519.68050000,438293.15769900,1150
1623963600000,2021-06-17 21:00:00,AAVE/USDT,288.69000000,289.63000000,286.72000000,289.58000000,1142.27930000,328948.47090100,1072
1623960000000,2021-06-17 20:00:00,AAVE/USDT,288.22000000,290.93000000,285.16000000,288.60000000,3880.23720000,1117379.36484000,2739
1623956400000,2021-06-17 19:00:00,AAVE/USDT,288.89000000,290.00000000,287.36000000,288.29000000,2521.96180000,727062.74844300,1439
1623952800000,2021-06-17 18:00:00,AAVE/USDT,286.67000000,290.10000000,286.00000000,289.05000000,5060.40520000,1455902.43703200,3291
1623949200000,2021-06-17 17:00:00,AAVE/USDT,292.72000000,293.10000000,285.64000000,286.78000000,5837.55340000,1685314.04562000,4974
1623945600000,2021-06-17 16:00:00,AAVE/USDT,299.80000000,300.42000000,291.80000000,292.85000000,3399.57500000,1005653.52228200,2988
1623942000000,2021-06-17 15:00:00,AAVE/USDT,296.41000000,300.03000000,295.67000000,299.80000000,4285.91660000,1279056.05539300,2473
1623938400000,2021-06-17 14:00:00,AAVE/USDT,294.57000000,297.39000000,291.93000000,296.46000000,3499.33900000,1030415.92482200,2889
1623934800000,2021-06-17 13:00:00,AAVE/USDT,295.77000000,296.53000000,293.11000000,294.75000000,2768.01530000,815703.74970300,2349
1623931200000,2021-06-17 12:00:00,AAVE/USDT,300.47000000,300.83000000,294.41000000,295.78000000,4687.01090000,1391588.68411100,3534
1623927600000,2021-06-17 11:00:00,AAVE/USDT,302.35000000,304.72000000,300.20000000,300.44000000,1916.63810000,579081.97278500,1621
1623924000000,2021-06-17 10:00:00,AAVE/USDT,303.50000000,304.12000000,301.83000000,301.99000000,2295.82400000,696200.03632900,1883
1623920400000,2021-06-17 09:00:00,AAVE/USDT,303.47000000,304.00000000,300.73000000,303.37000000,1802.51000000,545493.40567200,1428
1623916800000,2021-06-17 08:00:00,AAVE/USDT,302.76000000,305.49000000,301.45000000,303.16000000,2594.96860000,787902.73104800,2209
1623913200000,2021-06-17 07:00:00,AAVE/USDT,303.53000000,305.07000000,302.44000000,302.85000000,2834.62460000,861745.75529100,2780
1623909600000,2021-06-17 06:00:00,AAVE/USDT,298.69000000,303.51000000,298.67000000,303.38000000,2877.76960000,867808.74791700,2023
1623906000000,2021-06-17 05:00:00,AAVE/USDT,300.33000000,300.77000000,298.00000000,298.69000000,1373.44860000,410674.72632700,1510
1623902400000,2021-06-17 04:00:00,AAVE/USDT,301.45000000,302.63000000,299.89000000,300.17000000,2139.38870000,644306.25998700,1820
1623898800000,2021-06-17 03:00:00,AAVE/USDT,299.14000000,302.13000000,299.03000000,301.31000000,2708.34810000,815649.47076900,1887
1623895200000,2021-06-17 02:00:00,AAVE/USDT,296.63000000,300.43000000,295.80000000,299.01000000,3073.49030000,917966.07583100,2624
1623891600000,2021-06-17 01:00:00,AAVE/USDT,294.25000000,296.62000000,293.80000000,296.62000000,1266.55740000,374305.68903700,1428
1623888000000,2021-06-17 00:00:00,AAVE/USDT,290.72000000,295.46000000,288.59000000,294.43000000,3789.53450000,1109924.84390200,3142
1623884400000,2021-06-16 23:00:00,AAVE/USDT,291.42000000,291.50000000,287.35000000,290.71000000,3923.55300000,1134356.83522200,4069
1623880800000,2021-06-16 22:00:00,AAVE/USDT,295.11000000,296.64000000,291.24000000,291.48000000,3489.52970000,1025183.17937700,2248
